1844.603	1790.844	1747.165	1702.646	1637.967	1563.209	1424.612	1399.412	1300.294	1200.336	1100.378	998.74	898.782	800.504
0.0005955002770632664	0.0005040239773053484	0.00043075601230235057	0.0003854654373170772	0.00031008761812424934	0.00020231789685162986	9.765826072128447e-05	7.655338622824097e-05	4.2074237521978774e-05	1.6596654606991935e-05	7.5950118465993e-06	1.3741098475420017e-06	-4.163275547253018e-06	1.5928479964706728e-06
0.0007062268052022331	0.0006320503792559493	0.0005575119533483784	0.0004996421107599018	0.00038380259355081867	0.0002635526274919668	0.00012784101318618417	0.00012290329883643834	6.538505895536464e-05	2.490666745314914e-05	6.820610477000316e-06	-1.6215685649989461e-06	2.740039999996196e-06	-7.403709499612102e-07
0.0007108941480979807	0.0006362909476887802	0.0005522232247792264	0.00046375880049970617	0.0003710464515456549	0.00026311118395415124	0.0001219299252441782	0.00010332487505178201	5.666101682875206e-05	2.247445224700876e-05	8.427916735417186e-07	-3.0602123900288565e-06	8.481388929150818e-06	-1.0437522074193322e-07
0.0005343037806189769	0.0004422697677525145	0.0004362538741371778	0.00031741253190692626	0.00027897451629111064	0.00019065068639460673	9.182946842345652e-05	7.64627752832082e-05	3.967237412269666e-05	1.886128490784769e-05	9.415838303332129e-06	2.6597701122784133e-06	-2.3137646242904724e-06	4.996514321371895e-06
0.0006574772571435353	0.0005696842186410371	0.0004745749389807052	0.00040632708318277214	0.0003103676968648686	0.00024110315940865002	0.00010439834441226352	9.339690492865761e-05	5.419735763460014e-05	2.1348729862866182e-05	6.116827615760443e-06	3.6979374843806674e-06	1.8168396857131943e-06	-8.456878333198864e-07
0.0006050350536031269	0.0005282653768802872	0.0004488633536435996	0.0003989306095247783	0.0003251341340123558	0.00023721791883634017	0.00010568791311950945	9.053926171960148e-05	4.547148204735145e-05	1.6938643528545776e-05	4.5568643139637625e-06	-5.346005459426245e-07	-1.51990760324771e-06	-1.6497677251499443e-06
0.0008090324927441552	0.0006017937630085445	0.0005601049768437864	0.0004984614280371251	0.0003840114196667501	0.0002776321965113447	0.00013711625087877897	0.00011284705822397357	6.489489181127185e-05	2.8341172456318847e-05	9.902856807392286e-06	1.6047073608429048e-06	-1.9787937131263565e-06	-1.2459347618571374e-06
0.0008889786749623528	0.0007216137015502871	0.0006491315581040522	0.0005668579753161803	0.00044494638608725276	0.00031585492904578525	0.00015722488722624145	0.00013247673975119088	7.150976371806239e-05	2.4449244662897668e-05	1.287267446798408e-05	1.1633837813750966e-06	8.902419616061475e-07	-2.0445112624285975e-06
0.0006993861906598223	0.0005935572834369039	0.0005272025774349621	0.0004364493315961688	0.00034359251036533304	0.0002362560101441977	0.00012988688629284392	9.601642563171547e-05	4.7730771823957304e-05	1.4779046902973972e-05	7.869057564654326e-06	3.044457433953437e-06	2.5787308065553895e-06	-3.1543741406764956e-06
0.0007589103194922916	0.0006175040024559238	0.0005301996538617871	0.00047849811120859566	0.0003828085516372079	0.00025896814033680006	0.00014359701377011477	0.00011865425349756054	7.198618801905395e-05	2.4226921400829737e-05	1.032983849180483e-05	3.6384283571791905e-07	-4.939548923439014e-07	-6.370739384926377e-07
0.0006914695405770698	0.0005839700098099935	0.0004995492350199412	0.00044288193440086083	0.0003466681919510565	0.00024786567389706635	0.00012141965144189453	0.00010751314471663817	7.325031669073877e-05	2.977019274653667e-05	1.976608312801375e-06	1.6603262733257965e-06	-1.7616311910216808e-06	-2.1189735188458492e-07
0.0006247363003405129	0.0005259492411092998	0.0004641653798711218	0.0004181792759000927	0.00032367339021723224	0.00022757578468885465	0.00011428919158476311	9.77048075495642e-05	4.867615749567678e-05	2.604636438608118e-05	4.264146492899512e-06	-1.7454869319155132e-06	-2.76453889704568e-06	-2.5471856935544445e-06
0.0006179449088384994	0.0005458450922051233	0.00045669341269475525	0.0004070692341228735	0.00030404386195527635	0.00023395745833685086	0.00011693086133429787	0.0001048211089869841	5.852083247669924e-05	2.839584438102064e-05	1.0658516145934327e-05	3.6238110165449856e-07	3.6227367252559837e-06	2.160387935401983e-06
0.000639161299364547	0.0006106710517764358	0.0005110833328108757	0.00043314686177282853	0.0003340663137342671	0.000233798526360414	0.00012096932642903162	9.66139214662893e-05	4.447459890074712e-05	2.5684738845175755e-05	5.895613733128869e-06	-2.3752242001816765e-06	3.978057737356653e-06	3.385121693901519e-07
0.0007506958938868268	0.0006405661177128768	0.000575323880602058	0.0004834862214716798	0.0003770958718846623	0.00029320081052483255	0.00014066825830212203	0.00011436473527888887	6.087652924460504e-05	3.245625030232736e-05	1.2132989344062985e-05	-6.307356916435007e-07	-2.499599136185324e-06	3.2184208267637107e-06
0.0006235357467423235	0.0005311891462044	0.0004467178554340166	0.0003938401261600711	0.0003308974626628253	0.00022832193123723308	9.319099539182435e-05	7.936496799840627e-05	5.0445952683039366e-05	1.8439112152494354e-05	6.362184086418342e-06	2.9673858671150765e-06	-2.982739303665899e-06	-3.968452337916824e-07
0.0007344673370095177	0.0006578993384360749	0.0005860236659906484	0.0005062433262536545	0.0003909069945309628	0.00027301695678923904	0.00013924053556509087	0.00012158741586231331	6.752496273791548e-05	2.372232773531752e-05	1.086647128606305e-05	-1.6267513385806702e-06	-1.5041391840916896e-06	-9.098804128145509e-07
0.0006612272759663962	0.0005853822406914696	0.00048643796918815886	0.00042522534014806834	0.0003404791680704319	0.0002441712315520301	0.00012530846081037	0.00010339840726951414	5.983365383927179e-05	2.6707907428829174e-05	1.274761708579988e-05	-3.3533890567911263e-06	-1.397267689801793e-06	6.77749746415672e-07
